Secteur,trimestre,code_region,code_dep,nombre_creation,Quartile_MOY,Quartile_CV
Information et communication,2019,84,63,57,2,3
Information et communication,2019,84,69,445,2,3
Information et communication,2019,84,73,49,2,3
Information et communication,2019,84,74,105,2,3
Information et communication,2019,93,4,20,2,3
Information et communication,2019,93,5,21,2,3
Information et communication,2019,93,6,222,2,3
Information et communication,2019,93,13,297,2,3
Information et communication,2019,93,83,94,2,3
Information et communication,2019,93,84,49,2,3
Information et communication,2019,94,2A,9,2,3
Information et communication,2019,94,2B,8,2,3
Information et communication,2020,1,971,27,2,3
Information et communication,2020,2,972,44,2,3
Information et communication,2020,3,973,7,2,3
Information et communication,2020,4,974,85,2,3
Information et communication,2020,6,976,1,2,3
Information et communication,2020,11,75,1524,2,3
Information et communication,2020,11,77,238,2,3
Information et communication,2020,11,78,363,2,3
Information et communication,2020,11,91,277,2,3
Information et communication,2020,11,92,683,2,3
Information et communication,2020,11,93,415,2,3
Information et communication,2020,11,94,403,2,3
Information et communication,2020,11,95,294,2,3
Information et communication,2020,24,18,23,2,3
Information et communication,2020,24,28,86,2,3
Information et communication,2020,24,36,25,2,3
Information et communication,2020,24,37,52,2,3
Information et communication,2020,24,41,32,2,3
Information et communication,2020,24,45,67,2,3
Information et communication,2020,27,21,58,2,3
Information et communication,2020,27,25,49,2,3
Information et communication,2020,27,39,46,2,3
Information et communication,2020,27,58,24,2,3
Information et communication,2020,27,70,41,2,3
Information et communication,2020,27,71,49,2,3
Information et communication,2020,27,89,44,2,3
Information et communication,2020,27,90,14,2,3
Information et communication,2020,28,14,69,2,3
Information et communication,2020,28,27,56,2,3
Information et communication,2020,28,50,46,2,3
Information et communication,2020,28,61,40,2,3
Information et communication,2020,28,76,137,2,3
Information et communication,2020,32,2,58,2,3
Information et communication,2020,32,59,303,2,3
Information et communication,2020,32,60,87,2,3
Information et communication,2020,32,62,136,2,3
Information et communication,2020,32,80,57,2,3
Information et communication,2020,44,8,21,2,3
Information et communication,2020,44,10,28,2,3
Information et communication,2020,44,51,79,2,3
Information et communication,2020,44,52,17,2,3
Information et communication,2020,44,54,95,2,3
Information et communication,2020,44,55,6,2,3
Information et communication,2020,44,57,65,2,3
Information et communication,2020,44,67,134,2,3
Information et communication,2020,44,68,57,2,3
Information et communication,2020,44,88,19,2,3
Information et communication,2020,52,44,219,2,3
Information et communication,2020,52,49,44,2,3
Information et communication,2020,52,53,27,2,3
Information et communication,2020,52,72,37,2,3
Information et communication,2020,52,85,93,2,3
Information et communication,2020,53,22,45,2,3
Information et communication,2020,53,29,69,2,3
Information et communication,2020,53,35,163,2,3
Information et communication,2020,53,56,60,2,3
Information et communication,2020,75,16,55,2,3
Information et communication,2020,75,17,99,2,3
Information et communication,2020,75,19,27,2,3
Information et communication,2020,75,23,10,2,3
Information et communication,2020,75,24,33,2,3
Information et communication,2020,75,33,263,2,3
Information et communication,2020,75,40,38,2,3
Information et communication,2020,75,47,29,2,3
Information et communication,2020,75,64,70,2,3
Information et communication,2020,75,79,34,2,3
Information et communication,2020,75,86,44,2,3
Information et communication,2020,75,87,25,2,3
Information et communication,2020,75,40,1,2,3
Information et communication,2020,76,9,18,2,3
Information et communication,2020,76,11,90,2,3
Information et communication,2020,76,12,20,2,3
Information et communication,2020,76,30,108,2,3
Information et communication,2020,76,31,266,2,3
Information et communication,2020,76,32,35,2,3
Information et communication,2020,76,34,177,2,3
Information et communication,2020,76,46,22,2,3
Information et communication,2020,76,48,8,2,3
Information et communication,2020,76,65,29,2,3
Information et communication,2020,76,66,55,2,3
Information et communication,2020,76,81,45,2,3
Information et communication,2020,76,82,20,2,3
Information et communication,2020,84,1,59,2,3
Information et communication,2020,84,3,43,2,3
Information et communication,2020,84,7,42,2,3
Information et communication,2020,84,15,26,2,3
Information et communication,2020,84,26,53,2,3
Information et communication,2020,84,38,156,2,3
Information et communication,2020,84,42,56,2,3
Information et communication,2020,84,43,27,2,3
Information et communication,2020,84,63,70,2,3
Information et communication,2020,84,69,392,2,3
Information et communication,2020,84,73,60,2,3
Information et communication,2020,84,74,110,2,3
Information et communication,2020,93,4,28,2,3
Information et communication,2020,93,5,24,2,3
Information et communication,2020,93,6,182,2,3
Information et communication,2020,93,13,301,2,3
Information et communication,2020,93,83,112,2,3
Information et communication,2020,93,84,70,2,3
Information et communication,2020,94,2A,19,2,3
Information et communication,2020,94,2B,14,2,3
Information et communication,2021,1,971,48,2,3
Information et communication,2021,2,972,65,2,3
Information et communication,2021,3,973,22,2,3
Information et communication,2021,4,974,158,2,3
Information et communication,2021,6,976,14,2,3
Information et communication,2021,11,75,1870,2,3
Information et communication,2021,11,77,294,2,3
Information et communication,2021,11,78,430,2,3
Information et communication,2021,11,91,326,2,3
Information et communication,2021,11,92,796,2,3
Information et communication,2021,11,93,558,2,3
Information et communication,2021,11,94,502,2,3
Information et communication,2021,11,95,337,2,3
Information et communication,2021,24,18,49,2,3
Information et communication,2021,24,28,116,2,3
Information et communication,2021,24,36,44,2,3
Information et communication,2021,24,37,92,2,3
Information et communication,2021,24,41,47,2,3
Information et communication,2021,24,45,103,2,3
Information et communication,2021,27,21,97,2,3
Information et communication,2021,27,25,60,2,3
Information et communication,2021,27,39,45,2,3
Information et communication,2021,27,58,36,2,3
Information et communication,2021,27,70,42,2,3
Information et communication,2021,27,71,66,2,3
Information et communication,2021,27,89,51,2,3
Information et communication,2021,27,90,29,2,3
Information et communication,2021,28,14,87,2,3
Information et communication,2021,28,27,61,2,3
Information et communication,2021,28,50,56,2,3
Information et communication,2021,28,61,54,2,3
Information et communication,2021,28,76,161,2,3
Information et communication,2021,32,2,75,2,3
Information et communication,2021,32,59,411,2,3
Information et communication,2021,32,60,125,2,3
Information et communication,2021,32,62,184,2,3
Information et communication,2021,32,80,63,2,3
Information et communication,2021,44,8,44,2,3
Information et communication,2021,44,10,41,2,3
Information et communication,2021,44,51,97,2,3
Information et communication,2021,44,52,19,2,3
Information et communication,2021,44,54,127,2,3
Information et communication,2021,44,55,14,2,3
Information et communication,2021,44,57,132,2,3
Information et communication,2021,44,67,154,2,3
Information et communication,2021,44,68,59,2,3
Information et communication,2021,44,88,30,2,3
Information et communication,2021,44,88,1,2,3
Information et communication,2021,52,44,259,2,3
Information et communication,2021,52,49,83,2,3
Information et communication,2021,52,53,41,2,3
Information et communication,2021,52,72,67,2,3
Information et communication,2021,52,85,118,2,3
Information et communication,2021,53,22,46,2,3
Information et communication,2021,53,29,100,2,3
Information et communication,2021,53,35,217,2,3
Information et communication,2021,53,56,83,2,3
Information et communication,2021,75,16,88,2,3
Information et communication,2021,75,17,98,2,3
Information et communication,2021,75,19,45,2,3
Information et communication,2021,75,23,25,2,3
Information et communication,2021,75,24,62,2,3
Information et communication,2021,75,33,384,2,3
Information et communication,2021,75,40,48,2,3
Information et communication,2021,75,47,38,2,3
Information et communication,2021,75,64,89,2,3
Information et communication,2021,75,79,33,2,3
Information et communication,2021,75,86,61,2,3
Information et communication,2021,75,87,43,2,3
Information et communication,2021,76,9,25,2,3
Information et communication,2021,76,11,132,2,3
Information et communication,2021,76,12,24,2,3
Information et communication,2021,76,30,172,2,3
Information et communication,2021,76,31,335,2,3
Information et communication,2021,76,32,43,2,3
Information et communication,2021,76,34,260,2,3
Information et communication,2021,76,46,20,2,3
Information et communication,2021,76,48,12,2,3
Information et communication,2021,76,65,41,2,3
Information et communication,2021,76,66,69,2,3
Information et communication,2021,76,81,65,2,3
Information et communication,2021,76,82,52,2,3
Information et communication,2021,84,1,59,2,3
Information et communication,2021,84,3,69,2,3
Information et communication,2021,84,7,56,2,3
Information et communication,2021,84,15,31,2,3
Information et communication,2021,84,26,56,2,3
Information et communication,2021,84,38,182,2,3
Information et communication,2021,84,42,74,2,3
Information et communication,2021,84,43,24,2,3
Information et communication,2021,84,63,87,2,3
Information et communication,2021,84,69,596,2,3
Information et communication,2021,84,73,101,2,3
Information et communication,2021,84,74,123,2,3
Information et communication,2021,93,4,46,2,3
Information et communication,2021,93,5,31,2,3
Information et communication,2021,93,6,266,2,3
Information et communication,2021,93,13,409,2,3
Information et communication,2021,93,83,124,2,3
Information et communication,2021,93,84,84,2,3
Information et communication,2021,94,2A,17,2,3
Information et communication,2021,94,2B,21,2,3
Information et communication,2017,1,971,28,2,3
Information et communication,2017,2,972,23,2,3
Information et communication,2017,3,973,9,2,3
Information et communication,2017,4,974,62,2,3
Information et communication,2017,6,976,1,2,3
Information et communication,2017,11,75,1148,2,3
Information et communication,2017,11,77,133,2,3
Information et communication,2017,11,78,215,2,3
Information et communication,2017,11,91,152,2,3
Information et communication,2017,11,92,498,2,3
Information et communication,2017,11,93,272,2,3
Information et communication,2017,11,94,273,2,3
Information et communication,2017,11,95,155,2,3
Information et communication,2017,24,18,14,2,3
Information et communication,2017,24,28,66,2,3
Information et communication,2017,24,36,27,2,3
Information et communication,2017,24,37,51,2,3
Information et communication,2017,24,41,19,2,3
Information et communication,2017,24,45,46,2,3
Information et communication,2017,27,21,33,2,3
Information et communication,2017,27,25,20,2,3
Information et communication,2017,27,39,29,2,3
Information et communication,2017,27,58,4,2,3
Information et communication,2017,27,70,15,2,3
Information et communication,2017,27,71,34,2,3
Information et communication,2017,27,89,24,2,3
Information et communication,2017,27,90,8,2,3
Information et communication,2017,28,14,38,2,3
Information et communication,2017,28,27,24,2,3
Information et communication,2017,28,50,24,2,3
Information et communication,2017,28,61,26,2,3
Information et communication,2017,28,76,78,2,3
Information et communication,2017,32,2,41,2,3
Information et communication,2017,32,59,156,2,3
Information et communication,2017,32,60,63,2,3
Information et communication,2017,32,62,88,2,3
Information et communication,2017,32,80,18,2,3
Information et communication,2017,44,8,7,2,3
Information et communication,2017,44,10,15,2,3
Information et communication,2017,44,51,55,2,3
Information et communication,2017,44,52,3,2,3
Information et communication,2017,44,54,60,2,3
Information et communication,2017,44,55,3,2,3
Information et communication,2017,44,57,34,2,3
Information et communication,2017,44,67,82,2,3
Information et communication,2017,44,68,31,2,3
Information et communication,2017,44,88,22,2,3
Information et communication,2017,52,44,120,2,3
Information et communication,2017,52,49,41,2,3
Information et communication,2017,52,53,7,2,3
Information et communication,2017,52,72,24,2,3
Information et communication,2017,52,85,72,2,3
Information et communication,2017,53,22,6,2,3
Information et communication,2017,53,29,29,2,3
Information et communication,2017,53,35,87,2,3
Information et communication,2017,53,56,58,2,3
Information et communication,2017,75,16,29,2,3
Information et communication,2017,75,17,37,2,3
Information et communication,2017,75,19,16,2,3
Information et communication,2017,75,23,9,2,3
Information et communication,2017,75,24,16,2,3
Information et communication,2017,75,33,168,2,3
Information et communication,2017,75,40,18,2,3
Information et communication,2017,75,47,7,2,3
Information et communication,2017,75,64,44,2,3
Information et communication,2017,75,79,12,2,3
Information et communication,2017,75,86,26,2,3
Information et communication,2017,75,87,21,2,3
Information et communication,2017,75,40,1,2,3
Information et communication,2017,76,9,12,2,3
Information et communication,2017,76,11,53,2,3
Information et communication,2017,76,12,10,2,3
Information et communication,2017,76,30,68,2,3
Information et communication,2017,76,31,148,2,3
Information et communication,2017,76,32,15,2,3
Information et communication,2017,76,34,107,2,3
Information et communication,2017,76,46,5,2,3
Information et communication,2017,76,48,4,2,3
Information et communication,2017,76,65,20,2,3
Information et communication,2017,76,66,32,2,3
Information et communication,2017,76,81,14,2,3
Information et communication,2017,76,82,22,2,3
Information et communication,2017,84,1,21,2,3
Information et communication,2017,84,3,40,2,3
Information et communication,2017,84,7,25,2,3
Information et communication,2017,84,15,7,2,3
Information et communication,2017,84,26,27,2,3
Information et communication,2017,84,38,102,2,3
