Secteur,trimestre,code_region,code_dep,nombre_creation
Information et communication,32019,52,49,44
Information et communication,32019,52,53,14
Information et communication,32019,52,72,24
Information et communication,32019,52,85,80
Information et communication,32019,53,22,32
Information et communication,32019,53,29,59
Information et communication,32019,53,35,121
Information et communication,32019,53,56,57
Information et communication,32019,75,16,50
Information et communication,32019,75,17,73
Information et communication,32019,75,19,27
Information et communication,32019,75,23,15
Information et communication,32019,75,24,31
Information et communication,32019,75,33,222
Information et communication,32019,75,40,32
Information et communication,32019,75,47,15
Information et communication,32019,75,64,48
Information et communication,32019,75,79,20
Information et communication,32019,75,86,38
Information et communication,32019,75,87,29
Information et communication,32019,76,9,23
Information et communication,32019,76,11,74
Information et communication,32019,76,12,11
Information et communication,32019,76,30,109
Information et communication,32019,76,31,272
Information et communication,32019,76,32,37
Information et communication,32019,76,34,184
Information et communication,32019,76,46,21
Information et communication,32019,76,48,3
Information et communication,32019,76,65,32
Information et communication,32019,76,66,37
Information et communication,32019,76,81,34
Information et communication,32019,76,82,31
Information et communication,32019,84,1,46
Information et communication,32019,84,3,42
Information et communication,32019,84,7,33
Information et communication,32019,84,15,14
Information et communication,32019,84,26,48
Information et communication,32019,84,38,137
Information et communication,32019,84,42,58
Information et communication,32019,84,43,18
Information et communication,32019,84,63,46
Information et communication,32019,84,69,384
Information et communication,32019,84,73,64
Information et communication,32019,84,74,72
Information et communication,32019,93,4,16
Information et communication,32019,93,5,22
Information et communication,32019,93,6,168
Information et communication,32019,93,13,291
Information et communication,32019,93,83,87
Information et communication,32019,93,84,44
Information et communication,32019,94,2A,10
Information et communication,32019,94,2B,12
Information et communication,32020,1,971,50
Information et communication,32020,2,972,57
Information et communication,32020,3,973,10
Information et communication,32020,4,974,124
Information et communication,32020,6,976,12
Information et communication,32020,11,75,1492
Information et communication,32020,11,77,204
Information et communication,32020,11,78,333
Information et communication,32020,11,91,259
Information et communication,32020,11,92,599
Information et communication,32020,11,93,385
Information et communication,32020,11,94,395
Information et communication,32020,11,95,252
Information et communication,32020,24,18,33
Information et communication,32020,24,28,88
Information et communication,32020,24,36,39
Information et communication,32020,24,37,68
