Secteur,trimestre,code_region,code_dep,nombre_creation
Commerce ; reparation d'automobiles et de motocycles,012020,27,071,339
Commerce ; reparation d'automobiles et de motocycles,012020,27,089,234
Commerce ; reparation d'automobiles et de motocycles,012020,27,090,103
Commerce ; reparation d'automobiles et de motocycles,012020,27,58,1
Commerce ; reparation d'automobiles et de motocycles,012020,28,014,336
Commerce ; reparation d'automobiles et de motocycles,012020,28,027,309
Commerce ; reparation d'automobiles et de motocycles,012020,28,050,263
Commerce ; reparation d'automobiles et de motocycles,012020,28,061,191
Commerce ; reparation d'automobiles et de motocycles,012020,28,076,590
Commerce ; reparation d'automobiles et de motocycles,012020,28,14,2
Commerce ; reparation d'automobiles et de motocycles,012020,32,002,328
Commerce ; reparation d'automobiles et de motocycles,012020,32,059,1173
Commerce ; reparation d'automobiles et de motocycles,012020,32,060,509
Commerce ; reparation d'automobiles et de motocycles,012020,32,062,824
Commerce ; reparation d'automobiles et de motocycles,012020,32,080,286
Commerce ; reparation d'automobiles et de motocycles,012020,32,62,2
Commerce ; reparation d'automobiles et de motocycles,012020,44,008,154
Commerce ; reparation d'automobiles et de motocycles,012020,44,010,198
Commerce ; reparation d'automobiles et de motocycles,012020,44,051,397
Commerce ; reparation d'automobiles et de motocycles,012020,44,052,112
Commerce ; reparation d'automobiles et de motocycles,012020,44,054,391
Commerce ; reparation d'automobiles et de motocycles,012020,44,055,71
Commerce ; reparation d'automobiles et de motocycles,012020,44,057,540
Commerce ; reparation d'automobiles et de motocycles,012020,44,067,583
Commerce ; reparation d'automobiles et de motocycles,012020,44,068,383
Commerce ; reparation d'automobiles et de motocycles,012020,44,088,243
Commerce ; reparation d'automobiles et de motocycles,012020,44,88,3
Commerce ; reparation d'automobiles et de motocycles,012020,52,044,476
Commerce ; reparation d'automobiles et de motocycles,012020,52,049,346
Commerce ; reparation d'automobiles et de motocycles,012020,52,053,132
Commerce ; reparation d'automobiles et de motocycles,012020,52,072,243
Commerce ; reparation d'automobiles et de motocycles,012020,52,085,354
Commerce ; reparation d'automobiles et de motocycles,012020,53,022,256
Commerce ; reparation d'automobiles et de motocycles,012020,53,029,257
Commerce ; reparation d'automobiles et de motocycles,012020,53,035,427
Commerce ; reparation d'automobiles et de motocycles,012020,53,056,262
Commerce ; reparation d'automobiles et de motocycles,012020,75,016,275
Commerce ; reparation d'automobiles et de motocycles,012020,75,017,424
Commerce ; reparation d'automobiles et de motocycles,012020,75,019,171
Commerce ; reparation d'automobiles et de motocycles,012020,75,023,85
Commerce ; reparation d'automobiles et de motocycles,012020,75,024,233
Commerce ; reparation d'automobiles et de motocycles,012020,75,033,935
Commerce ; reparation d'automobiles et de motocycles,012020,75,040,282
Commerce ; reparation d'automobiles et de motocycles,012020,75,047,174
Commerce ; reparation d'automobiles et de motocycles,012020,75,064,329
Commerce ; reparation d'automobiles et de motocycles,012020,75,079,180
Commerce ; reparation d'automobiles et de motocycles,012020,75,086,240
Commerce ; reparation d'automobiles et de motocycles,012020,75,087,180
Commerce ; reparation d'automobiles et de motocycles,012020,76,009,144
Commerce ; reparation d'automobiles et de motocycles,012020,76,011,371
Commerce ; reparation d'automobiles et de motocycles,012020,76,012,132
Commerce ; reparation d'automobiles et de motocycles,012020,76,030,577
Commerce ; reparation d'automobiles et de motocycles,012020,76,031,846
Commerce ; reparation d'automobiles et de motocycles,012020,76,032,245
Commerce ; reparation d'automobiles et de motocycles,012020,76,034,620
Commerce ; reparation d'automobiles et de motocycles,012020,76,046,107
Commerce ; reparation d'automobiles et de motocycles,012020,76,048,34
Commerce ; reparation d'automobiles et de motocycles,012020,76,065,200
Commerce ; reparation d'automobiles et de motocycles,012020,76,066,333
Commerce ; reparation d'automobiles et de motocycles,012020,76,081,226
Commerce ; reparation d'automobiles et de motocycles,012020,76,082,212
Commerce ; reparation d'automobiles et de motocycles,012020,84,001,351
Commerce ; reparation d'automobiles et de motocycles,012020,84,003,176
Commerce ; reparation d'automobiles et de motocycles,012020,84,007,211
Commerce ; reparation d'automobiles et de motocycles,012020,84,015,137
Commerce ; reparation d'automobiles et de motocycles,012020,84,026,244
Commerce ; reparation d'automobiles et de motocycles,012020,84,038,612
Commerce ; reparation d'automobiles et de motocycles,012020,84,042,433
Commerce ; reparation d'automobiles et de motocycles,012020,84,043,114
Commerce ; reparation d'automobiles et de motocycles,012020,84,063,271
Commerce ; reparation d'automobiles et de motocycles,012020,84,069,1048
Commerce ; reparation d'automobiles et de motocycles,012020,84,073,307
Commerce ; reparation d'automobiles et de motocycles,012020,84,074,373
Commerce ; reparation d'automobiles et de motocycles,012020,93,004,158
Commerce ; reparation d'automobiles et de motocycles,012020,93,005,101
Commerce ; reparation d'automobiles et de motocycles,012020,93,006,631
Commerce ; reparation d'automobiles et de motocycles,012020,93,013,1239
Commerce ; reparation d'automobiles et de motocycles,012020,93,083,610
Commerce ; reparation d'automobiles et de motocycles,012020,93,084,339
Commerce ; reparation d'automobiles et de motocycles,012020,94,2A,69
Commerce ; reparation d'automobiles et de motocycles,012020,94,2B,71
Commerce ; reparation d'automobiles et de motocycles,012021,01,971,377
Commerce ; reparation d'automobiles et de motocycles,012021,02,972,348
Commerce ; reparation d'automobiles et de motocycles,012021,03,973,136
Commerce ; reparation d'automobiles et de motocycles,012021,04,974,670
Commerce ; reparation d'automobiles et de motocycles,012021,06,976,133
Commerce ; reparation d'automobiles et de motocycles,012021,11,075,2481
Commerce ; reparation d'automobiles et de motocycles,012021,11,077,1184
Commerce ; reparation d'automobiles et de motocycles,012021,11,078,995
Commerce ; reparation d'automobiles et de motocycles,012021,11,091,922
Commerce ; reparation d'automobiles et de motocycles,012021,11,092,943
Commerce ; reparation d'automobiles et de motocycles,012021,11,093,1498
Commerce ; reparation d'automobiles et de motocycles,012021,11,094,1008
Commerce ; reparation d'automobiles et de motocycles,012021,11,095,915
Commerce ; reparation d'automobiles et de motocycles,012021,24,018,229
Commerce ; reparation d'automobiles et de motocycles,012021,24,028,375
Commerce ; reparation d'automobiles et de motocycles,012021,24,036,209
Commerce ; reparation d'automobiles et de motocycles,012021,24,037,354
Commerce ; reparation d'automobiles et de motocycles,012021,24,041,261
Commerce ; reparation d'automobiles et de motocycles,012021,24,045,527
Commerce ; reparation d'automobiles et de motocycles,012021,24,28,4
Commerce ; reparation d'automobiles et de motocycles,012021,27,021,419
Commerce ; reparation d'automobiles et de motocycles,012021,27,025,414
Commerce ; reparation d'automobiles et de motocycles,012021,27,039,296
Commerce ; reparation d'automobiles et de motocycles,012021,27,058,164
Commerce ; reparation d'automobiles et de motocycles,012021,27,070,271
Commerce ; reparation d'automobiles et de motocycles,012021,27,071,496
Commerce ; reparation d'automobiles et de motocycles,012021,27,089,304
Commerce ; reparation d'automobiles et de motocycles,012021,27,090,105
Commerce ; reparation d'automobiles et de motocycles,012021,27,58,1
Commerce ; reparation d'automobiles et de motocycles,012021,28,014,454
Commerce ; reparation d'automobiles et de motocycles,012021,28,027,391
Commerce ; reparation d'automobiles et de motocycles,012021,28,050,364
Commerce ; reparation d'automobiles et de motocycles,012021,28,061,257
Commerce ; reparation d'automobiles et de motocycles,012021,28,076,766
Commerce ; reparation d'automobiles et de motocycles,012021,28,14,4
Commerce ; reparation d'automobiles et de motocycles,012021,32,002,430
Commerce ; reparation d'automobiles et de motocycles,012021,32,059,1625
Commerce ; reparation d'automobiles et de motocycles,012021,32,060,694
Commerce ; reparation d'automobiles et de motocycles,012021,32,062,1020
Commerce ; reparation d'automobiles et de motocycles,012021,32,080,364
Commerce ; reparation d'automobiles et de motocycles,012021,32,62,2
Commerce ; reparation d'automobiles et de motocycles,012021,44,008,218
Commerce ; reparation d'automobiles et de motocycles,012021,44,010,233
Commerce ; reparation d'automobiles et de motocycles,012021,44,051,553
Commerce ; reparation d'automobiles et de motocycles,012021,44,052,141
Commerce ; reparation d'automobiles et de motocycles,012021,44,054,484
Commerce ; reparation d'automobiles et de motocycles,012021,44,055,98
Commerce ; reparation d'automobiles et de motocycles,012021,44,057,705
Commerce ; reparation d'automobiles et de motocycles,012021,44,067,760
Commerce ; reparation d'automobiles et de motocycles,012021,44,068,526
Commerce ; reparation d'automobiles et de motocycles,012021,44,088,310
Commerce ; reparation d'automobiles et de motocycles,012021,44,55,2
Commerce ; reparation d'automobiles et de motocycles,012021,44,88,4
Commerce ; reparation d'automobiles et de motocycles,012021,52,044,728
Commerce ; reparation d'automobiles et de motocycles,012021,52,049,456
Commerce ; reparation d'automobiles et de motocycles,012021,52,053,186
Commerce ; reparation d'automobiles et de motocycles,012021,52,072,288
Commerce ; reparation d'automobiles et de motocycles,012021,52,085,451
Commerce ; reparation d'automobiles et de motocycles,012021,52,44,5
Commerce ; reparation d'automobiles et de motocycles,012021,53,022,266
Commerce ; reparation d'automobiles et de motocycles,012021,53,029,361
Commerce ; reparation d'automobiles et de motocycles,012021,53,035,559
Commerce ; reparation d'automobiles et de motocycles,012021,53,056,391
Commerce ; reparation d'automobiles et de motocycles,012021,75,016,321
Commerce ; reparation d'automobiles et de motocycles,012021,75,017,518
Commerce ; reparation d'automobiles et de motocycles,012021,75,019,222
Commerce ; reparation d'automobiles et de motocycles,012021,75,023,109
Commerce ; reparation d'automobiles et de motocycles,012021,75,024,305
Commerce ; reparation d'automobiles et de motocycles,012021,75,033,1306
Commerce ; reparation d'automobiles et de motocycles,012021,75,040,313
Commerce ; reparation d'automobiles et de motocycles,012021,75,047,216
Commerce ; reparation d'automobiles et de motocycles,012021,75,064,402
Commerce ; reparation d'automobiles et de motocycles,012021,75,079,225
Commerce ; reparation d'automobiles et de motocycles,012021,75,086,342
Commerce ; reparation d'automobiles et de motocycles,012021,75,087,253
